enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME109273,64.4,,75.4,72.3,69.9,B - Moderate,3/4,0
MSME109274,82.5,84.4,,,83.3,A - Strong,2/4,0
MSME109275,41.3,36.2,52.2,,43.5,C - Weak,3/4,1
MSME109276,64.9,75.2,,,69.2,B - Moderate,2/4,1
MSME109277,55.6,83.1,,,67.1,B - Moderate,2/4,0
MSME109278,38.5,,,42.1,39.3,C - Weak,2/4,0
MSME109279,80.0,75.4,,67.3,76.5,A - Strong,3/4,0
MSME109280,78.9,91.5,80.9,,83.1,A - Strong,3/4,0
MSME109281,42.9,53.2,,,47.2,C - Weak,2/4,0
MSME109282,44.4,41.5,,,43.2,C - Weak,2/4,0
MSME109283,,34.6,,,34.6,D - High Risk,1/4,0
MSME109284,,64.5,72.7,,69.0,B - Moderate,2/4,0
MSME109285,87.7,93.4,,,90.1,A - Strong,2/4,0
MSME109286,45.1,51.9,35.9,,43.9,C - Weak,3/4,0
MSME109287,,27.3,,,27.3,D - High Risk,1/4,0
MSME109288,83.4,92.5,85.0,,86.5,A - Strong,3/4,0
MSME109289,,54.7,,,54.7,C - Weak,1/4,0
MSME109290,,55.4,,,55.4,B - Moderate,1/4,0
MSME109291,39.2,,,46.2,40.8,C - Weak,2/4,0
MSME109292,76.2,,,60.4,72.7,B - Moderate,2/4,0
MSME109293,,56.1,37.3,,45.8,C - Weak,2/4,1
MSME109294,,36.1,,,36.1,C - Weak,1/4,1
MSME109295,,81.1,69.7,,74.9,B - Moderate,2/4,0
MSME109296,,36.2,,,36.2,C - Weak,1/4,0
MSME109297,48.8,70.1,52.4,41.5,54.5,C - Weak,4/4,0
MSME109298,,49.0,36.8,,42.3,C - Weak,2/4,0
MSME109299,,54.6,,,54.6,C - Weak,1/4,0
MSME109300,29.9,,51.1,39.5,39.7,C - Weak,3/4,0
MSME109301,,36.1,,,36.1,C - Weak,1/4,0
MSME109302,38.4,42.0,49.1,,43.0,C - Weak,3/4,0
MSME109303,80.8,71.1,79.0,,77.5,A - Strong,3/4,0
MSME109304,86.8,91.1,,,88.6,A - Strong,2/4,0
MSME109305,,47.3,,,47.3,C - Weak,1/4,0
MSME109306,55.6,80.3,65.7,69.5,66.2,B - Moderate,4/4,0
MSME109307,80.2,,,78.8,79.9,A - Strong,2/4,0
MSME109308,,51.6,,,51.6,C - Weak,1/4,0
MSME109309,74.3,86.3,,,79.3,A - Strong,2/4,0
MSME109310,18.8,28.5,,,22.8,D - High Risk,2/4,0
MSME109311,,45.5,38.1,,41.5,C - Weak,2/4,0
MSME109312,55.9,,,,55.9,B - Moderate,1/4,0
MSME109313,,,,70.6,70.6,B - Moderate,1/4,0
MSME109314,37.4,,62.1,,48.8,C - Weak,2/4,0
MSME109315,36.2,33.8,45.8,,38.7,C - Weak,3/4,0
MSME109316,71.4,61.8,,41.0,63.6,B - Moderate,3/4,0
MSME109317,,53.9,48.9,,51.2,C - Weak,2/4,0
MSME109318,72.6,77.0,83.7,87.1,78.5,A - Strong,4/4,0
MSME109319,58.4,70.5,,,63.4,B - Moderate,2/4,1
MSME109320,54.6,57.4,33.7,,48.4,C - Weak,3/4,0
MSME109321,,46.6,,,46.6,C - Weak,1/4,0
MSME109322,,56.2,,,56.2,B - Moderate,1/4,1
MSME109323,62.4,53.2,,67.7,59.9,B - Moderate,3/4,0
MSME109324,,44.8,,,44.8,C - Weak,1/4,0
MSME109325,,22.1,,17.5,20.8,D - High Risk,2/4,1
MSME109326,31.4,53.9,68.0,,49.9,C - Weak,3/4,1
MSME109327,37.5,36.4,30.3,,34.8,D - High Risk,3/4,0
MSME109328,67.8,74.7,,,70.7,B - Moderate,2/4,0
MSME109329,,,72.0,,72.0,B - Moderate,1/4,0
MSME109330,56.0,55.6,,,55.8,B - Moderate,2/4,0
MSME109331,,82.1,71.4,,76.3,A - Strong,2/4,0
MSME109332,32.7,38.7,,,35.2,C - Weak,2/4,1
MSME109333,27.7,22.2,20.5,38.0,25.2,D - High Risk,4/4,0
MSME109334,72.7,,78.8,89.4,77.4,A - Strong,3/4,0
MSME109335,48.6,64.3,,28.5,51.3,C - Weak,3/4,0
MSME109336,75.9,77.2,,71.2,75.7,A - Strong,3/4,0
MSME109337,72.0,90.1,68.4,,75.8,A - Strong,3/4,0
MSME109338,,23.2,,,23.2,D - High Risk,1/4,1
MSME109339,52.8,43.5,36.6,,44.8,C - Weak,3/4,0
MSME109340,,59.3,66.8,,63.4,B - Moderate,2/4,0
MSME109341,41.0,46.0,,,43.1,C - Weak,2/4,0
MSME109342,35.2,,,45.5,37.5,C - Weak,2/4,0
MSME109343,49.9,59.0,60.1,72.8,57.5,B - Moderate,4/4,0
MSME109344,82.0,86.0,81.4,85.4,83.2,A - Strong,4/4,0
MSME109345,85.0,89.3,83.6,,85.7,A - Strong,3/4,0
MSME109346,,22.7,,15.5,20.6,D - High Risk,2/4,1
MSME109347,,44.6,39.2,,41.7,C - Weak,2/4,0
MSME109348,60.8,65.2,62.5,,62.6,B - Moderate,3/4,0
MSME109349,18.3,25.7,24.8,,22.5,D - High Risk,3/4,0
MSME109350,81.8,86.6,,73.4,82.3,A - Strong,3/4,0
MSME109351,,69.5,71.1,,70.4,B - Moderate,2/4,0
MSME109352,,38.2,,,38.2,C - Weak,1/4,1
MSME109353,68.1,,80.7,,73.9,B - Moderate,2/4,0
MSME109354,53.0,,,38.8,49.8,C - Weak,2/4,0
MSME109355,78.2,85.7,,,81.3,A - Strong,2/4,0
MSME109356,75.2,,72.7,80.5,74.9,B - Moderate,3/4,0
MSME109357,,52.2,44.9,,48.2,C - Weak,2/4,0
MSME109358,,46.0,,,46.0,C - Weak,1/4,0
MSME109359,,70.2,73.5,,72.0,B - Moderate,2/4,0
MSME109360,87.4,84.2,90.8,89.1,87.8,A - Strong,4/4,0
MSME109361,30.5,52.3,,,39.6,C - Weak,2/4,0
MSME109362,35.2,40.3,40.4,41.8,38.7,C - Weak,4/4,0
MSME109363,37.1,41.1,,,38.8,C - Weak,2/4,0
MSME109364,,31.1,,,31.1,D - High Risk,1/4,1
MSME109365,,68.7,78.9,80.8,75.3,A - Strong,3/4,0
MSME109366,85.8,,81.8,91.8,85.0,A - Strong,3/4,0
MSME109367,55.9,58.3,,,56.9,B - Moderate,2/4,0
MSME109368,,56.0,44.7,47.2,49.4,C - Weak,3/4,0
MSME109369,56.1,57.1,43.2,,52.1,C - Weak,3/4,0
MSME109370,84.4,81.1,,91.2,84.2,A - Strong,3/4,0
MSME109371,,,37.1,,37.1,C - Weak,1/4,0
MSME109372,29.5,28.9,,,29.2,D - High Risk,2/4,0
MSME109373,,,,64.1,64.1,B - Moderate,1/4,0
MSME109374,,28.4,28.7,,28.6,D - High Risk,2/4,0
MSME109375,76.2,79.3,49.3,,68.1,B - Moderate,3/4,0
MSME109376,84.8,88.8,81.1,,84.7,A - Strong,3/4,0
MSME109377,,38.6,,,38.6,C - Weak,1/4,1
MSME109378,89.1,89.9,,,89.4,A - Strong,2/4,0
MSME109379,69.3,75.1,62.1,,68.5,B - Moderate,3/4,0
MSME109380,50.0,52.6,37.9,,46.7,C - Weak,3/4,1
MSME109381,,31.3,43.8,,38.1,C - Weak,2/4,0
MSME109382,49.7,65.4,,,56.2,B - Moderate,2/4,0
MSME109383,76.0,79.5,69.3,72.2,74.5,B - Moderate,4/4,0
MSME109384,83.5,92.9,74.2,,83.0,A - Strong,3/4,0
MSME109385,,75.6,64.9,,69.8,B - Moderate,2/4,0
MSME109386,,,,,,Unscoreable,0/4,0
MSME109387,,63.2,,,63.2,B - Moderate,1/4,0
MSME109388,,63.8,70.9,,67.7,B - Moderate,2/4,0
MSME109389,,37.1,39.4,,38.4,C - Weak,2/4,1
MSME109390,88.0,91.0,82.8,,87.1,A - Strong,3/4,0
MSME109391,44.3,,,,44.3,C - Weak,1/4,0
MSME109392,70.3,74.9,,67.1,71.5,B - Moderate,3/4,0
MSME109393,,63.4,78.9,,71.9,B - Moderate,2/4,1
MSME109394,26.2,,19.6,44.5,26.0,D - High Risk,3/4,0
MSME109395,,,,,,Unscoreable,0/4,0
MSME109396,85.3,88.6,84.7,,86.0,A - Strong,3/4,0
MSME109397,86.9,86.4,90.3,92.9,88.4,A - Strong,4/4,0
MSME109398,,27.5,34.0,,31.0,D - High Risk,2/4,0
MSME109399,37.0,,,,37.0,C - Weak,1/4,0
MSME109400,83.1,74.2,81.4,,80.1,A - Strong,3/4,0
MSME109401,86.6,78.3,89.3,,85.2,A - Strong,3/4,0
MSME109402,,80.4,40.6,,58.7,B - Moderate,2/4,0
MSME109403,,,,,,Unscoreable,0/4,1
MSME109404,81.1,,73.8,88.2,79.1,A - Strong,3/4,0
MSME109405,54.4,77.8,,,64.2,B - Moderate,2/4,0
MSME109406,51.9,53.1,48.8,,51.2,C - Weak,3/4,0
MSME109407,,40.2,,,40.2,C - Weak,1/4,0
MSME109408,23.4,,40.0,46.2,33.1,D - High Risk,3/4,0
MSME109409,86.1,81.1,93.1,94.2,87.8,A - Strong,4/4,0
MSME109410,56.1,51.9,,,54.4,C - Weak,2/4,0
MSME109411,,53.5,,,53.5,C - Weak,1/4,0
MSME109412,26.9,18.1,,,23.2,D - High Risk,2/4,0
MSME109413,62.3,,75.2,55.0,66.5,B - Moderate,3/4,0
MSME109414,37.4,,34.4,48.6,37.7,C - Weak,3/4,0
MSME109415,75.2,80.0,71.6,85.9,76.4,A - Strong,4/4,0
MSME109416,79.9,59.7,77.3,92.7,75.3,A - Strong,4/4,0
MSME109417,,,60.5,,60.5,B - Moderate,1/4,0
MSME109418,,34.8,,,34.8,D - High Risk,1/4,0
MSME109419,,86.6,91.4,,89.2,A - Strong,2/4,0
MSME109420,56.5,65.4,48.5,55.2,56.2,B - Moderate,4/4,0
MSME109421,48.7,53.1,42.5,,47.9,C - Weak,3/4,0
MSME109422,,33.5,46.3,,40.5,C - Weak,2/4,0
MSME109423,76.2,78.8,77.1,,77.2,A - Strong,3/4,0
MSME109424,66.2,68.3,68.2,,67.5,B - Moderate,3/4,0
MSME109425,,,61.2,,61.2,B - Moderate,1/4,0
MSME109426,66.1,72.9,82.6,78.1,74.0,B - Moderate,4/4,0
MSME109427,29.9,43.1,,,35.4,C - Weak,2/4,0
MSME109428,,60.2,55.3,56.0,57.3,B - Moderate,3/4,0
MSME109429,66.5,87.1,,81.6,76.0,A - Strong,3/4,0
MSME109430,,84.7,72.9,,78.3,A - Strong,2/4,0
MSME109431,49.9,71.7,72.1,,63.4,B - Moderate,3/4,0
MSME109432,71.9,67.5,,,70.1,B - Moderate,2/4,0
MSME109433,49.8,,,,49.8,C - Weak,1/4,0
MSME109434,64.9,77.7,75.5,,72.0,B - Moderate,3/4,0
MSME109435,49.9,56.1,,,52.5,C - Weak,2/4,0
MSME109436,84.6,90.2,,72.6,84.9,A - Strong,3/4,0
MSME109437,23.6,38.4,,,29.8,D - High Risk,2/4,0
MSME109438,,67.4,,,67.4,B - Moderate,1/4,0
MSME109439,35.1,29.2,36.5,56.9,36.2,C - Weak,4/4,0
MSME109440,,76.7,48.8,,61.5,B - Moderate,2/4,0
MSME109441,67.0,,,,67.0,B - Moderate,1/4,0
MSME109442,37.0,,,40.9,37.9,C - Weak,2/4,1
MSME109443,80.3,84.1,,,81.9,A - Strong,2/4,0
MSME109444,71.3,,72.6,64.7,70.9,B - Moderate,3/4,0
MSME109445,,49.6,35.8,,42.1,C - Weak,2/4,1
MSME109446,87.1,85.8,90.4,90.2,88.1,A - Strong,4/4,0
MSME109447,83.0,83.9,,50.5,78.7,A - Strong,3/4,0
MSME109448,53.6,57.0,56.3,,55.4,B - Moderate,3/4,0
MSME109449,,84.3,85.1,,84.7,A - Strong,2/4,0
MSME109450,,52.4,,47.1,50.9,C - Weak,2/4,0
MSME109451,33.3,34.8,,,33.9,D - High Risk,2/4,0
MSME109452,,,,71.6,71.6,B - Moderate,1/4,0
MSME109453,75.5,89.9,,71.8,80.1,A - Strong,3/4,0
MSME109454,,33.0,,,33.0,D - High Risk,1/4,0
MSME109455,,32.4,,,32.4,D - High Risk,1/4,0
MSME109456,,60.8,49.7,,54.7,C - Weak,2/4,0
MSME109457,,33.5,42.3,,38.3,C - Weak,2/4,0
MSME109458,84.1,81.9,79.8,,82.1,A - Strong,3/4,0
MSME109459,,,,78.8,78.8,A - Strong,1/4,0
MSME109460,31.3,33.8,40.3,45.2,36.0,C - Weak,4/4,0
MSME109461,61.3,61.0,53.6,,58.7,B - Moderate,3/4,0
MSME109462,,54.5,50.0,,52.0,C - Weak,2/4,0
MSME109463,,33.4,17.2,,24.6,D - High Risk,2/4,0
MSME109464,72.2,,,,72.2,B - Moderate,1/4,0
MSME109465,41.0,72.4,,,54.1,C - Weak,2/4,0
MSME109466,73.9,71.8,68.2,70.7,71.3,B - Moderate,4/4,0
MSME109467,47.6,68.2,77.7,,63.4,B - Moderate,3/4,0
MSME109468,,24.7,,,24.7,D - High Risk,1/4,0
MSME109469,60.6,,59.4,,60.0,B - Moderate,2/4,0
MSME109470,,,68.5,,68.5,B - Moderate,1/4,0
MSME109471,,39.0,,,39.0,C - Weak,1/4,0
MSME109472,74.7,90.2,68.4,,76.9,A - Strong,3/4,0
MSME109473,20.5,39.2,,,28.3,D - High Risk,2/4,1
MSME109474,,59.9,,,59.9,B - Moderate,1/4,1
MSME109475,54.6,,,48.6,53.3,C - Weak,2/4,0
MSME109476,53.1,64.1,,,57.7,B - Moderate,2/4,0
MSME109477,88.1,92.2,,88.1,89.6,A - Strong,3/4,0
MSME109478,75.7,92.4,73.2,90.5,80.6,A - Strong,4/4,0
MSME109479,,27.8,23.9,45.9,28.8,D - High Risk,3/4,0
MSME109480,69.9,,71.2,70.2,70.5,B - Moderate,3/4,0
MSME109481,76.7,80.0,,,78.1,A - Strong,2/4,0
MSME109482,39.6,49.5,32.0,60.8,41.9,C - Weak,4/4,0
MSME109483,40.2,,,,40.2,C - Weak,1/4,0
MSME109484,85.5,,,93.3,87.2,A - Strong,2/4,0
MSME109485,35.9,35.5,,24.2,34.1,D - High Risk,3/4,1
MSME109486,52.7,44.5,,56.5,50.3,C - Weak,3/4,1
MSME109487,75.1,70.9,75.6,,74.1,B - Moderate,3/4,1
MSME109488,83.6,87.3,71.7,,80.7,A - Strong,3/4,0
MSME109489,82.3,,88.2,91.3,85.9,A - Strong,3/4,0
MSME109490,38.6,50.2,,51.3,44.6,C - Weak,3/4,0
MSME109491,57.3,69.4,73.6,58.9,65.4,B - Moderate,4/4,0
MSME109492,64.1,,54.7,,59.8,B - Moderate,2/4,0
MSME109493,,66.4,,,66.4,B - Moderate,1/4,0
MSME109494,,38.5,69.8,,55.6,B - Moderate,2/4,0
MSME109495,63.6,54.4,53.9,,57.8,B - Moderate,3/4,0
MSME109496,,64.5,74.0,,69.7,B - Moderate,2/4,0
MSME109497,,47.4,53.8,,50.9,C - Weak,2/4,0
MSME109498,67.5,72.9,70.0,75.9,70.4,B - Moderate,4/4,0
MSME109499,55.9,62.2,56.5,,57.9,B - Moderate,3/4,0
MSME109500,36.0,,,,36.0,C - Weak,1/4,0
MSME109501,53.7,71.5,,,61.1,B - Moderate,2/4,0
MSME109502,,60.4,71.8,,66.6,B - Moderate,2/4,0
MSME109503,,61.0,50.0,,55.0,B - Moderate,2/4,0
MSME109504,23.2,39.8,,,30.1,D - High Risk,2/4,0
MSME109505,30.5,,40.3,43.1,36.1,C - Weak,3/4,1
MSME109506,,35.0,,,35.0,C - Weak,1/4,0
MSME109507,,41.7,,,41.7,C - Weak,1/4,0
MSME109508,28.4,47.2,32.7,31.4,34.7,D - High Risk,4/4,0
MSME109509,62.6,54.6,,,59.3,B - Moderate,2/4,0
MSME109510,,78.5,,,78.5,A - Strong,1/4,0
MSME109511,40.3,47.3,,,43.2,C - Weak,2/4,1
MSME109512,55.0,63.4,79.0,,65.3,B - Moderate,3/4,1
MSME109513,74.5,85.3,75.9,,78.0,A - Strong,3/4,0
MSME109514,37.9,44.0,32.5,,37.8,C - Weak,3/4,0
MSME109515,84.0,,82.6,93.2,84.7,A - Strong,3/4,0
MSME109516,,,,48.5,48.5,C - Weak,1/4,0
MSME109517,,35.0,,,35.0,C - Weak,1/4,0
MSME109518,77.5,74.2,72.1,,74.8,B - Moderate,3/4,0
MSME109519,,24.1,54.0,,40.4,C - Weak,2/4,0
MSME109520,40.4,,,,40.4,C - Weak,1/4,0
MSME109521,,,,,,Unscoreable,0/4,0
MSME109522,29.8,39.2,,,33.7,D - High Risk,2/4,0
MSME109523,,41.9,,,41.9,C - Weak,1/4,1
MSME109524,72.1,68.1,,,70.4,B - Moderate,2/4,0
MSME109525,,28.3,39.4,,34.4,D - High Risk,2/4,1
MSME109526,,32.7,35.5,,34.2,D - High Risk,2/4,0
MSME109527,27.9,36.3,,,31.4,D - High Risk,2/4,0
MSME109528,,,,,,Unscoreable,0/4,0
MSME109529,89.3,92.4,,,90.6,A - Strong,2/4,0
MSME109530,,46.0,,36.5,43.3,C - Weak,2/4,0
MSME109531,59.8,58.0,53.2,51.2,56.5,B - Moderate,4/4,0
MSME109532,50.8,62.0,61.0,,57.3,B - Moderate,3/4,1
MSME109533,76.3,80.7,75.7,,77.3,A - Strong,3/4,0
MSME109534,,,70.8,64.7,69.3,B - Moderate,2/4,0
MSME109535,69.7,63.4,,,67.1,B - Moderate,2/4,0
MSME109536,78.5,,,89.1,80.9,A - Strong,2/4,0
MSME109537,,60.3,60.3,,60.3,B - Moderate,2/4,0
MSME109538,,83.0,,82.7,82.9,A - Strong,2/4,0
MSME109539,48.9,,69.9,,58.6,B - Moderate,2/4,0
MSME109540,67.7,91.4,75.9,,77.0,A - Strong,3/4,0
MSME109541,25.3,,,26.5,25.6,D - High Risk,2/4,0
MSME109542,,35.7,42.6,,39.5,C - Weak,2/4,0
MSME109543,,23.0,,,23.0,D - High Risk,1/4,1
MSME109544,34.2,,,,34.2,D - High Risk,1/4,0
MSME109545,24.0,28.1,,17.1,24.5,D - High Risk,3/4,0
MSME109546,45.7,55.6,,56.4,50.8,C - Weak,3/4,0
MSME109547,82.7,90.0,,,85.7,A - Strong,2/4,0
MSME109548,79.7,82.7,,,81.0,A - Strong,2/4,0
MSME109549,88.0,83.5,,,86.1,A - Strong,2/4,0
MSME109550,,,,55.1,55.1,B - Moderate,1/4,0
MSME109551,50.9,35.8,33.9,,41.0,C - Weak,3/4,0
MSME109552,24.3,38.7,,,30.3,D - High Risk,2/4,0
MSME109553,,31.7,,,31.7,D - High Risk,1/4,0
MSME109554,,26.1,,,26.1,D - High Risk,1/4,1
MSME109555,86.0,91.2,82.8,,86.4,A - Strong,3/4,0
MSME109556,29.3,,44.6,,36.4,C - Weak,2/4,0
MSME109557,50.2,50.6,,,50.4,C - Weak,2/4,0
MSME109558,,37.7,,,37.7,C - Weak,1/4,0
MSME109559,,51.9,,,51.9,C - Weak,1/4,0
MSME109560,,,,19.0,19.0,D - High Risk,1/4,1
MSME109561,,82.4,88.2,89.7,86.2,A - Strong,3/4,0
MSME109562,56.2,64.1,,,59.5,B - Moderate,2/4,0
MSME109563,87.1,89.7,81.0,,85.8,A - Strong,3/4,0
MSME109564,39.7,66.8,48.5,,50.2,C - Weak,3/4,0
MSME109565,42.7,,,76.1,50.1,C - Weak,2/4,0
MSME109566,,59.0,45.6,,51.7,C - Weak,2/4,0
MSME109567,76.1,,,91.0,79.4,A - Strong,2/4,0
MSME109568,36.2,37.2,18.7,,30.6,D - High Risk,3/4,0
MSME109569,69.4,65.2,,,67.7,B - Moderate,2/4,0
MSME109570,61.0,69.5,,,64.5,B - Moderate,2/4,0
MSME109571,,,,34.0,34.0,D - High Risk,1/4,0
MSME109572,,34.5,,,34.5,D - High Risk,1/4,1
MSME109573,49.7,48.0,36.6,53.1,45.7,C - Weak,4/4,0
MSME109574,32.4,44.6,44.3,45.5,40.3,C - Weak,4/4,0
MSME109575,71.2,,,,71.2,B - Moderate,1/4,0
MSME109576,,,,,,Unscoreable,0/4,0
MSME109577,38.6,,41.0,30.6,38.5,C - Weak,3/4,0
MSME109578,82.9,90.1,,,85.9,A - Strong,2/4,0
MSME109579,,67.7,,,67.7,B - Moderate,1/4,0
MSME109580,58.3,76.6,,,65.9,B - Moderate,2/4,0
MSME109581,,81.1,,,81.1,A - Strong,1/4,0
MSME109582,,54.8,78.7,,67.8,B - Moderate,2/4,1
MSME109583,82.5,92.7,73.6,72.2,81.3,A - Strong,4/4,0
MSME109584,66.7,,76.4,73.9,71.5,B - Moderate,3/4,0
MSME109585,67.9,75.2,50.4,60.6,63.7,B - Moderate,4/4,0
MSME109586,,87.3,75.8,,81.0,A - Strong,2/4,0
MSME109587,,73.3,,79.5,75.1,A - Strong,2/4,0
MSME109588,,,25.8,,25.8,D - High Risk,1/4,0
MSME109589,,49.4,,,49.4,C - Weak,1/4,0
MSME109590,54.2,71.0,57.4,50.6,59.0,B - Moderate,4/4,0
MSME109591,,45.1,,,45.1,C - Weak,1/4,0
MSME109592,81.5,78.9,75.4,,78.7,A - Strong,3/4,0
MSME109593,79.1,80.5,83.3,,80.9,A - Strong,3/4,0
MSME109594,89.7,86.5,,,88.4,A - Strong,2/4,0
MSME109595,,,39.0,,39.0,C - Weak,1/4,0
MSME109596,,60.8,,,60.8,B - Moderate,1/4,0
MSME109597,81.0,86.6,,,83.3,A - Strong,2/4,0
MSME109598,71.1,86.6,71.2,,75.4,A - Strong,3/4,0
MSME109599,,33.2,21.6,,26.9,D - High Risk,2/4,0
MSME109600,,58.7,,,58.7,B - Moderate,1/4,0
MSME109601,,,,,,Unscoreable,0/4,0
MSME109602,,79.0,,87.0,81.3,A - Strong,2/4,0
MSME109603,84.7,,85.5,,85.1,A - Strong,2/4,0
MSME109604,,37.7,,,37.7,C - Weak,1/4,1
MSME109605,59.1,,50.1,54.6,54.9,C - Weak,3/4,1
MSME109606,,,,,,Unscoreable,0/4,0
MSME109607,,20.3,24.3,,22.5,D - High Risk,2/4,0
MSME109608,66.8,79.6,70.0,72.8,71.6,B - Moderate,4/4,0
MSME109609,26.0,38.8,,,31.3,D - High Risk,2/4,0
MSME109610,,58.9,62.6,47.8,58.9,B - Moderate,3/4,1
MSME109611,40.1,44.0,24.8,26.1,35.1,C - Weak,4/4,0
MSME109612,50.2,74.0,,,60.1,B - Moderate,2/4,0
MSME109613,33.3,32.2,39.2,,35.0,C - Weak,3/4,0
MSME109614,,90.2,,,90.2,A - Strong,1/4,0
MSME109615,,,,20.3,20.3,D - High Risk,1/4,1
MSME109616,,38.5,44.2,,41.6,C - Weak,2/4,0
MSME109617,42.2,32.9,32.2,,36.3,C - Weak,3/4,1
MSME109618,73.4,88.2,72.9,,77.3,A - Strong,3/4,0
MSME109619,76.8,,,76.1,76.6,A - Strong,2/4,0
MSME109620,,25.0,,44.7,30.6,D - High Risk,2/4,0
MSME109621,72.9,89.1,,84.9,80.4,A - Strong,3/4,0
MSME109622,63.4,,,67.5,64.3,B - Moderate,2/4,0
MSME109623,77.8,78.8,76.7,,77.7,A - Strong,3/4,0
MSME109624,89.0,91.5,,89.4,90.0,A - Strong,3/4,0
MSME109625,45.2,,43.0,61.6,46.5,C - Weak,3/4,0
MSME109626,,24.9,48.4,,37.7,C - Weak,2/4,0
MSME109627,22.2,26.6,,,24.0,D - High Risk,2/4,1
MSME109628,,56.4,43.6,74.8,53.3,C - Weak,3/4,0
MSME109629,87.0,,91.1,88.0,88.8,A - Strong,3/4,0
MSME109630,86.1,,92.1,87.5,88.7,A - Strong,3/4,0
MSME109631,73.4,84.9,73.4,79.9,76.9,A - Strong,4/4,0
MSME109632,,21.2,,,21.2,D - High Risk,1/4,0
MSME109633,65.0,64.8,,,64.9,B - Moderate,2/4,0
MSME109634,54.9,79.6,,,65.2,B - Moderate,2/4,0
MSME109635,85.0,93.6,84.5,,87.2,A - Strong,3/4,0
MSME109636,80.3,84.9,85.2,,83.2,A - Strong,3/4,0
MSME109637,22.4,,18.3,27.5,21.4,D - High Risk,3/4,0
MSME109638,,30.4,25.9,,27.9,D - High Risk,2/4,0
MSME109639,62.6,83.1,63.3,,68.5,B - Moderate,3/4,0
MSME109640,,66.8,57.3,,61.6,B - Moderate,2/4,0
MSME109641,,53.4,,59.5,55.1,B - Moderate,2/4,0
MSME109642,,72.2,80.9,88.6,78.7,A - Strong,3/4,0
MSME109643,,55.2,56.9,,56.1,B - Moderate,2/4,0
MSME109644,74.7,,,,74.7,B - Moderate,1/4,1
MSME109645,75.0,84.9,71.4,,76.6,A - Strong,3/4,0
MSME109646,,59.9,,,59.9,B - Moderate,1/4,0
MSME109647,,38.4,60.3,,50.3,C - Weak,2/4,0
MSME109648,70.3,56.2,61.1,,63.3,B - Moderate,3/4,0
MSME109649,,62.8,72.3,,68.0,B - Moderate,2/4,0
MSME109650,43.6,,49.0,35.6,44.7,C - Weak,3/4,0
MSME109651,39.0,71.0,44.0,,49.6,C - Weak,3/4,0
MSME109652,29.4,31.9,,,30.4,D - High Risk,2/4,1
MSME109653,,,,,,Unscoreable,0/4,0
MSME109654,41.4,85.5,66.4,,62.0,B - Moderate,3/4,0
MSME109655,67.6,91.5,66.1,54.3,71.8,B - Moderate,4/4,0
MSME109656,49.5,45.3,,,47.8,C - Weak,2/4,1
MSME109657,76.5,88.4,75.6,,79.5,A - Strong,3/4,0
MSME109658,,50.0,,,50.0,C - Weak,1/4,0
MSME109659,24.6,42.2,,,31.9,D - High Risk,2/4,0
MSME109660,56.1,52.0,,,54.4,C - Weak,2/4,0
MSME109661,44.0,,44.9,,44.4,C - Weak,2/4,1
MSME109662,,33.4,,51.7,38.6,C - Weak,2/4,0
MSME109663,79.7,,,93.1,82.7,A - Strong,2/4,0
MSME109664,,,,,,Unscoreable,0/4,0
MSME109665,56.4,52.2,,,54.7,C - Weak,2/4,0
MSME109666,,,80.3,74.7,78.9,A - Strong,2/4,0
MSME109667,69.2,,62.8,,66.2,B - Moderate,2/4,1
MSME109668,,54.0,,,54.0,C - Weak,1/4,0
MSME109669,64.0,,,,64.0,B - Moderate,1/4,0
MSME109670,30.0,29.0,21.3,18.7,26.0,D - High Risk,4/4,0
MSME109671,80.2,,86.6,,83.2,A - Strong,2/4,0
MSME109672,73.4,86.2,,,78.7,A - Strong,2/4,0
MSME109673,,39.8,,,39.8,C - Weak,1/4,0
MSME109674,,55.4,69.0,,62.8,B - Moderate,2/4,0
MSME109675,40.2,49.0,32.7,,40.1,C - Weak,3/4,0
MSME109676,32.1,60.9,,,44.1,C - Weak,2/4,0
MSME109677,73.1,,,,73.1,B - Moderate,1/4,0
MSME109678,,25.9,,,25.9,D - High Risk,1/4,0
MSME109679,65.9,60.0,,,63.4,B - Moderate,2/4,0
MSME109680,19.4,27.2,19.6,,21.6,D - High Risk,3/4,0
MSME109681,,31.2,,,31.2,D - High Risk,1/4,1
MSME109682,91.3,90.9,90.2,91.1,90.8,A - Strong,4/4,0
MSME109683,41.4,39.2,,,40.5,C - Weak,2/4,0
MSME109684,84.3,86.4,,,85.2,A - Strong,2/4,0
MSME109685,,59.7,,,59.7,B - Moderate,1/4,0
MSME109686,,39.1,,,39.1,C - Weak,1/4,0
MSME109687,54.4,65.3,,40.7,56.3,B - Moderate,3/4,0
MSME109688,65.7,,,,65.7,B - Moderate,1/4,0
MSME109689,26.1,34.4,40.4,,33.2,D - High Risk,3/4,0
MSME109690,,22.4,35.7,,29.7,D - High Risk,2/4,0
MSME109691,,37.0,,,37.0,C - Weak,1/4,0
MSME109692,,38.9,46.1,46.1,43.3,C - Weak,3/4,0
MSME109693,34.3,43.5,33.3,,36.5,C - Weak,3/4,0
MSME109694,71.8,76.8,,,73.9,B - Moderate,2/4,0
MSME109695,,,,,,Unscoreable,0/4,0
