enterprise_id,gst_score,upi_score,aa_score,epfo_score,overall_score,risk_tier,confidence,actual_default
MSME110022,46.6,47.4,49.9,53.5,48.5,C - Weak,4/4,0
MSME110023,,82.6,86.3,81.1,84.1,A - Strong,3/4,0
MSME110024,,79.9,,,79.9,A - Strong,1/4,0
MSME110025,,55.2,,60.7,56.8,B - Moderate,2/4,0
MSME110026,77.0,,78.3,72.6,76.9,A - Strong,3/4,0
MSME110027,34.9,59.2,,,45.0,C - Weak,2/4,1
MSME110028,,79.2,49.5,,63.0,B - Moderate,2/4,0
MSME110029,70.0,,76.0,,72.8,B - Moderate,2/4,0
MSME110030,58.5,49.1,,72.4,57.1,B - Moderate,3/4,0
MSME110031,90.7,82.1,86.3,92.2,87.4,A - Strong,4/4,0
MSME110032,,,,,,Unscoreable,0/4,0
MSME110033,76.7,80.9,66.1,,74.3,B - Moderate,3/4,0
MSME110034,63.0,,,,63.0,B - Moderate,1/4,0
MSME110035,48.4,65.6,,71.8,57.9,B - Moderate,3/4,0
MSME110036,,,39.8,31.4,37.7,C - Weak,2/4,0
MSME110037,63.6,74.1,,82.4,70.0,B - Moderate,3/4,0
MSME110038,76.5,85.2,,,80.1,A - Strong,2/4,0
MSME110039,48.3,33.0,,,41.9,C - Weak,2/4,0
MSME110040,,57.9,61.3,,59.8,B - Moderate,2/4,0
MSME110041,28.9,27.4,,,28.3,D - High Risk,2/4,0
MSME110042,54.3,,61.2,59.7,57.8,B - Moderate,3/4,1
MSME110043,,,,48.2,48.2,C - Weak,1/4,1
MSME110044,90.8,92.6,87.1,,90.1,A - Strong,3/4,0
MSME110045,92.0,93.7,,92.9,92.7,A - Strong,3/4,0
MSME110046,,75.5,82.5,89.2,80.8,A - Strong,3/4,0
MSME110047,,83.5,,,83.5,A - Strong,1/4,0
MSME110048,72.6,,,72.7,72.6,B - Moderate,2/4,0
MSME110049,,,,,,Unscoreable,0/4,0
MSME110050,,58.9,,,58.9,B - Moderate,1/4,0
MSME110051,53.1,46.6,59.5,,53.4,C - Weak,3/4,0
MSME110052,82.4,88.8,81.9,83.4,84.0,A - Strong,4/4,0
MSME110053,,25.8,44.7,,36.1,C - Weak,2/4,0
MSME110054,68.7,,69.7,76.6,70.2,B - Moderate,3/4,0
MSME110055,71.5,79.2,,,74.7,B - Moderate,2/4,0
MSME110056,87.4,91.9,89.8,,89.5,A - Strong,3/4,0
MSME110057,74.7,75.7,56.4,,68.9,B - Moderate,3/4,0
MSME110058,87.4,85.2,80.4,,84.5,A - Strong,3/4,0
MSME110059,73.0,,61.3,,67.6,B - Moderate,2/4,0
MSME110060,78.1,82.7,,58.9,77.0,A - Strong,3/4,0
MSME110061,49.6,61.9,,,54.7,C - Weak,2/4,0
MSME110062,85.7,88.6,,,86.9,A - Strong,2/4,0
MSME110063,83.3,89.1,,,85.7,A - Strong,2/4,0
MSME110064,66.0,69.9,67.6,80.2,68.9,B - Moderate,4/4,1
MSME110065,71.9,68.7,63.2,,68.1,B - Moderate,3/4,0
MSME110066,,37.4,,23.9,33.5,D - High Risk,2/4,1
MSME110067,,91.3,91.5,,91.4,A - Strong,2/4,0
MSME110068,,23.3,,14.8,20.9,D - High Risk,2/4,1
MSME110069,,,,,,Unscoreable,0/4,0
MSME110070,45.2,53.5,47.2,,48.2,C - Weak,3/4,0
MSME110071,,79.9,84.0,,82.1,A - Strong,2/4,0
MSME110072,,66.7,73.5,,70.4,B - Moderate,2/4,0
MSME110073,,87.3,,,87.3,A - Strong,1/4,0
MSME110074,42.4,56.2,,,48.1,C - Weak,2/4,0
MSME110075,87.8,,92.5,94.3,90.5,A - Strong,3/4,0
MSME110076,,80.9,77.7,,79.2,A - Strong,2/4,0
MSME110077,82.2,92.9,88.4,,87.2,A - Strong,3/4,0
MSME110078,62.2,,67.0,,64.4,B - Moderate,2/4,0
MSME110079,48.8,,,,48.8,C - Weak,1/4,1
MSME110080,47.7,51.8,,,49.4,C - Weak,2/4,0
MSME110081,,87.2,75.9,,81.0,A - Strong,2/4,0
MSME110082,,53.6,,,53.6,C - Weak,1/4,0
MSME110083,61.8,87.5,52.7,,65.9,B - Moderate,3/4,0
MSME110084,75.0,90.7,66.0,71.8,75.9,A - Strong,4/4,0
MSME110085,42.6,61.3,39.2,,46.7,C - Weak,3/4,0
MSME110086,43.7,62.5,,,51.5,C - Weak,2/4,0
MSME110087,68.8,,84.4,86.1,77.3,A - Strong,3/4,1
MSME110088,,37.1,25.9,,31.0,D - High Risk,2/4,0
MSME110089,38.5,51.3,,52.9,45.1,C - Weak,3/4,0
MSME110090,,,60.9,,60.9,B - Moderate,1/4,0
MSME110091,55.6,40.3,65.3,,54.6,C - Weak,3/4,0
MSME110092,55.4,65.3,,,59.5,B - Moderate,2/4,0
MSME110093,55.5,71.7,,54.3,61.1,B - Moderate,3/4,1
MSME110094,,,,23.3,23.3,D - High Risk,1/4,0
MSME110095,74.0,80.4,,,76.7,A - Strong,2/4,0
MSME110096,24.3,41.0,,23.0,30.1,D - High Risk,3/4,1
MSME110097,,59.7,52.0,61.3,56.4,B - Moderate,3/4,0
MSME110098,41.1,56.9,,,47.7,C - Weak,2/4,0
MSME110099,33.8,42.3,,,37.3,C - Weak,2/4,0
MSME110100,,68.8,,,68.8,B - Moderate,1/4,0
MSME110101,64.0,,62.7,65.5,63.7,B - Moderate,3/4,0
MSME110102,90.3,80.3,,91.2,86.9,A - Strong,3/4,0
MSME110103,,28.5,34.9,27.0,31.2,D - High Risk,3/4,1
MSME110104,83.0,92.6,79.4,79.8,84.0,A - Strong,4/4,0
MSME110105,51.4,42.8,,,47.8,C - Weak,2/4,0
MSME110106,83.3,71.3,62.6,40.9,69.8,B - Moderate,4/4,0
MSME110107,27.2,49.3,,50.2,38.4,C - Weak,3/4,0
MSME110108,69.6,69.5,76.4,72.5,71.9,B - Moderate,4/4,0
MSME110109,79.9,88.5,,,83.5,A - Strong,2/4,0
MSME110110,,25.5,,,25.5,D - High Risk,1/4,0
MSME110111,,41.7,,,41.7,C - Weak,1/4,0
MSME110112,,55.7,71.8,,64.5,B - Moderate,2/4,0
MSME110113,38.4,,,23.6,35.1,C - Weak,2/4,1
MSME110114,74.7,86.9,86.3,,82.0,A - Strong,3/4,0
MSME110115,,63.3,71.9,,68.0,B - Moderate,2/4,0
MSME110116,44.9,49.6,53.5,48.5,49.0,C - Weak,4/4,0
MSME110117,34.8,,37.9,47.5,37.7,C - Weak,3/4,0
MSME110118,29.6,39.4,,29.0,33.0,D - High Risk,3/4,1
MSME110119,53.3,51.4,,,52.5,C - Weak,2/4,0
MSME110120,,32.6,,41.9,35.3,C - Weak,2/4,0
MSME110121,,65.0,,,65.0,B - Moderate,1/4,0
MSME110122,,,,,,Unscoreable,0/4,0
MSME110123,,45.7,57.8,,52.3,C - Weak,2/4,0
MSME110124,,,33.9,,33.9,D - High Risk,1/4,0
MSME110125,73.4,88.0,,,79.5,A - Strong,2/4,0
MSME110126,31.7,24.5,21.9,,26.4,D - High Risk,3/4,0
MSME110127,91.4,92.1,88.4,92.3,90.8,A - Strong,4/4,0
MSME110128,,57.3,,,57.3,B - Moderate,1/4,1
MSME110129,38.8,50.4,,,43.6,C - Weak,2/4,0
MSME110130,65.5,53.1,49.0,60.8,57.0,B - Moderate,4/4,0
MSME110131,,50.4,,,50.4,C - Weak,1/4,0
MSME110132,,57.1,,,57.1,B - Moderate,1/4,0
MSME110133,45.8,,,,45.8,C - Weak,1/4,0
MSME110134,,59.3,60.4,,59.9,B - Moderate,2/4,0
MSME110135,,90.9,91.2,,91.1,A - Strong,2/4,0
MSME110136,,66.4,73.6,,70.3,B - Moderate,2/4,0
MSME110137,78.9,82.9,70.0,,77.0,A - Strong,3/4,0
MSME110138,22.9,,35.1,,28.5,D - High Risk,2/4,0
MSME110139,87.1,93.0,90.5,,89.9,A - Strong,3/4,0
MSME110140,,40.3,,,40.3,C - Weak,1/4,0
MSME110141,,,,,,Unscoreable,0/4,1
MSME110142,26.3,36.4,21.6,,27.5,D - High Risk,3/4,0
MSME110143,,50.8,,,50.8,C - Weak,1/4,0
MSME110144,24.7,32.2,,,27.8,D - High Risk,2/4,0
MSME110145,73.1,,79.6,,76.1,A - Strong,2/4,0
MSME110146,21.6,31.5,,,25.7,D - High Risk,2/4,0
MSME110147,53.3,55.3,,,54.1,C - Weak,2/4,0
MSME110148,29.6,35.7,40.8,,35.0,C - Weak,3/4,0
MSME110149,,,,26.4,26.4,D - High Risk,1/4,0
MSME110150,,53.2,,,53.2,C - Weak,1/4,0
MSME110151,,,26.1,20.8,24.8,D - High Risk,2/4,0
MSME110152,73.3,73.5,79.7,,75.5,A - Strong,3/4,0
MSME110153,23.8,29.5,,,26.2,D - High Risk,2/4,0
MSME110154,26.7,36.5,32.9,,31.5,D - High Risk,3/4,0
MSME110155,,19.8,,,19.8,D - High Risk,1/4,0
MSME110156,,33.7,,,33.7,D - High Risk,1/4,0
MSME110157,44.1,55.5,,,48.8,C - Weak,2/4,0
MSME110158,71.9,74.4,70.3,,72.1,B - Moderate,3/4,0
MSME110159,67.6,85.6,63.3,,71.2,B - Moderate,3/4,0
MSME110160,,,,,,Unscoreable,0/4,0
MSME110161,80.1,91.6,77.2,,82.3,A - Strong,3/4,1
MSME110162,63.1,87.9,,,73.4,B - Moderate,2/4,0
MSME110163,,37.8,,,37.8,C - Weak,1/4,0
MSME110164,60.0,51.7,,,56.5,B - Moderate,2/4,0
MSME110165,,60.7,70.9,,66.3,B - Moderate,2/4,0
MSME110166,,44.6,34.6,,39.1,C - Weak,2/4,0
MSME110167,71.2,,83.1,,76.7,A - Strong,2/4,0
MSME110168,35.1,51.0,,34.6,40.7,C - Weak,3/4,0
MSME110169,,63.9,51.9,,57.4,B - Moderate,2/4,1
MSME110170,81.6,87.7,78.0,,82.1,A - Strong,3/4,0
MSME110171,22.5,22.7,,26.1,23.1,D - High Risk,3/4,1
MSME110172,34.5,,,,34.5,D - High Risk,1/4,0
MSME110173,82.7,93.3,,,87.1,A - Strong,2/4,0
MSME110174,,19.6,,,19.6,D - High Risk,1/4,1
MSME110175,20.5,,,,20.5,D - High Risk,1/4,0
MSME110176,,28.4,26.5,,27.4,D - High Risk,2/4,0
MSME110177,89.0,85.7,90.2,,88.5,A - Strong,3/4,0
MSME110178,68.7,72.9,78.8,,73.2,B - Moderate,3/4,0
MSME110179,84.1,90.0,81.3,,84.8,A - Strong,3/4,0
MSME110180,52.4,57.2,,,54.4,C - Weak,2/4,0
MSME110181,77.4,91.6,,,83.3,A - Strong,2/4,0
MSME110182,,32.7,42.9,,38.3,C - Weak,2/4,1
MSME110183,67.7,89.4,52.2,,68.6,B - Moderate,3/4,0
MSME110184,,,58.4,,58.4,B - Moderate,1/4,0
MSME110185,,63.7,41.7,,51.7,C - Weak,2/4,0
MSME110186,35.1,26.8,,,31.6,D - High Risk,2/4,0
MSME110187,69.7,,65.3,,67.7,B - Moderate,2/4,0
MSME110188,,34.4,,,34.4,D - High Risk,1/4,0
MSME110189,,33.0,,,33.0,D - High Risk,1/4,0
MSME110190,58.8,65.1,,44.0,58.9,B - Moderate,3/4,0
MSME110191,64.0,61.1,,,62.8,B - Moderate,2/4,0
MSME110192,80.3,90.7,,,84.6,A - Strong,2/4,0
MSME110193,,,,,,Unscoreable,0/4,0
MSME110194,56.1,56.9,,,56.4,B - Moderate,2/4,0
MSME110195,45.8,,44.9,,45.4,C - Weak,2/4,0
MSME110196,76.6,86.5,83.7,,81.7,A - Strong,3/4,0
MSME110197,,27.5,,40.4,31.2,D - High Risk,2/4,0
MSME110198,,58.3,45.4,,51.3,C - Weak,2/4,1
MSME110199,85.1,88.6,85.4,,86.2,A - Strong,3/4,0
MSME110200,,40.3,56.5,51.9,49.6,C - Weak,3/4,0
MSME110201,,,,50.5,50.5,C - Weak,1/4,0
MSME110202,,20.9,,,20.9,D - High Risk,1/4,0
MSME110203,38.9,61.7,29.1,,42.0,C - Weak,3/4,0
MSME110204,30.1,,,,30.1,D - High Risk,1/4,0
MSME110205,66.2,55.5,65.2,,62.9,B - Moderate,3/4,0
MSME110206,23.5,29.1,,31.7,26.7,D - High Risk,3/4,0
MSME110207,66.5,61.9,,,64.6,B - Moderate,2/4,0
MSME110208,,45.8,,,45.8,C - Weak,1/4,0
MSME110209,,,15.9,,15.9,D - High Risk,1/4,0
MSME110210,25.2,,16.7,,21.3,D - High Risk,2/4,1
MSME110211,20.0,16.8,,,18.7,D - High Risk,2/4,1
MSME110212,39.3,45.4,,,41.8,C - Weak,2/4,1
MSME110213,23.5,31.2,15.2,,22.9,D - High Risk,3/4,1
MSME110214,,56.1,58.5,,57.4,B - Moderate,2/4,0
MSME110215,44.9,53.8,,,48.6,C - Weak,2/4,0
MSME110216,,63.3,,50.4,59.6,B - Moderate,2/4,0
MSME110217,70.6,70.7,,,70.6,B - Moderate,2/4,0
MSME110218,63.1,61.4,,,62.4,B - Moderate,2/4,0
MSME110219,71.6,,65.3,,68.7,B - Moderate,2/4,1
MSME110220,51.1,71.1,47.4,,55.4,B - Moderate,3/4,0
MSME110221,69.9,84.5,76.4,,76.1,A - Strong,3/4,0
MSME110222,67.0,,73.5,61.9,68.9,B - Moderate,3/4,0
MSME110223,,76.2,87.8,80.5,82.2,A - Strong,3/4,0
MSME110224,89.8,92.5,90.0,91.4,90.7,A - Strong,4/4,0
MSME110225,56.9,70.3,43.8,37.5,54.4,C - Weak,4/4,0
MSME110226,88.6,,91.3,,89.8,A - Strong,2/4,0
MSME110227,,67.1,,,67.1,B - Moderate,1/4,0
MSME110228,30.5,30.1,51.8,,37.5,C - Weak,3/4,0
MSME110229,32.9,45.4,,37.6,38.0,C - Weak,3/4,0
MSME110230,39.7,44.5,37.4,,40.3,C - Weak,3/4,0
MSME110231,73.5,85.8,,89.8,80.2,A - Strong,3/4,0
MSME110232,,22.7,16.5,25.3,20.2,D - High Risk,3/4,1
MSME110233,71.8,73.4,63.2,,69.4,B - Moderate,3/4,0
MSME110234,,43.4,29.9,,36.0,C - Weak,2/4,0
MSME110235,,77.4,,,77.4,A - Strong,1/4,0
MSME110236,,,,42.5,42.5,C - Weak,1/4,0
MSME110237,83.4,82.1,,,82.9,A - Strong,2/4,0
MSME110238,25.9,25.2,,,25.6,D - High Risk,2/4,1
MSME110239,42.9,49.2,,,45.5,C - Weak,2/4,1
MSME110240,50.3,62.0,,,55.2,B - Moderate,2/4,0
MSME110241,,67.8,61.8,,64.5,B - Moderate,2/4,0
MSME110242,91.1,92.1,,,91.5,A - Strong,2/4,0
MSME110243,61.7,66.8,,,63.8,B - Moderate,2/4,1
MSME110244,,89.2,,,89.2,A - Strong,1/4,0
MSME110245,85.5,89.0,,88.1,87.1,A - Strong,3/4,0
MSME110246,,72.2,71.9,,72.0,B - Moderate,2/4,0
MSME110247,79.0,78.4,,60.5,76.1,A - Strong,3/4,0
MSME110248,,,,,,Unscoreable,0/4,0
MSME110249,,33.1,,20.5,29.5,D - High Risk,2/4,0
MSME110250,87.3,93.4,,,89.8,A - Strong,2/4,0
MSME110251,88.8,,88.8,91.3,89.1,A - Strong,3/4,0
MSME110252,,80.7,85.2,91.0,84.4,A - Strong,3/4,0
MSME110253,21.2,20.8,,,21.0,D - High Risk,2/4,0
MSME110254,,74.4,85.6,,80.5,A - Strong,2/4,0
MSME110255,44.3,43.5,,47.4,44.5,C - Weak,3/4,0
MSME110256,62.0,,54.7,,58.6,B - Moderate,2/4,0
MSME110257,38.3,23.8,,,32.3,D - High Risk,2/4,0
MSME110258,,20.2,,,20.2,D - High Risk,1/4,0
MSME110259,64.1,,,,64.1,B - Moderate,1/4,0
MSME110260,86.0,83.2,,86.5,85.1,A - Strong,3/4,0
MSME110261,77.2,88.2,84.1,,82.6,A - Strong,3/4,0
MSME110262,75.3,64.8,71.8,,71.2,B - Moderate,3/4,0
MSME110263,,41.5,,,41.5,C - Weak,1/4,0
MSME110264,58.2,,,,58.2,B - Moderate,1/4,0
MSME110265,41.4,47.0,45.0,,44.2,C - Weak,3/4,0
MSME110266,20.2,24.1,,,21.8,D - High Risk,2/4,1
MSME110267,65.1,71.7,69.1,68.0,68.2,B - Moderate,4/4,0
MSME110268,92.0,92.5,,92.2,92.2,A - Strong,3/4,0
MSME110269,,65.1,,,65.1,B - Moderate,1/4,0
MSME110270,,26.2,22.2,26.5,24.4,D - High Risk,3/4,0
MSME110271,88.8,93.8,,71.1,88.1,A - Strong,3/4,0
MSME110272,28.5,29.8,37.4,34.5,32.1,D - High Risk,4/4,0
MSME110273,77.9,77.2,69.5,,74.9,B - Moderate,3/4,0
MSME110274,,,,,,Unscoreable,0/4,1
MSME110275,,53.3,34.2,,42.9,C - Weak,2/4,0
MSME110276,46.0,,,45.6,45.9,C - Weak,2/4,0
MSME110277,43.3,42.9,54.4,,46.9,C - Weak,3/4,0
MSME110278,51.8,62.2,58.1,,56.8,B - Moderate,3/4,0
MSME110279,87.7,91.9,,88.9,89.4,A - Strong,3/4,0
MSME110280,41.0,,,,41.0,C - Weak,1/4,0
MSME110281,,30.8,,44.1,34.6,D - High Risk,2/4,0
MSME110282,32.6,36.3,,,34.1,D - High Risk,2/4,0
MSME110283,85.2,92.8,74.3,,83.7,A - Strong,3/4,0
MSME110284,,39.6,44.0,,42.0,C - Weak,2/4,0
MSME110285,,57.2,46.1,,51.1,C - Weak,2/4,0
MSME110286,,32.2,,,32.2,D - High Risk,1/4,1
MSME110287,47.8,53.9,,,50.3,C - Weak,2/4,0
MSME110288,45.7,41.5,59.2,,49.0,C - Weak,3/4,0
MSME110289,,68.2,,61.3,66.2,B - Moderate,2/4,0
MSME110290,,,,,,Unscoreable,0/4,0
MSME110291,61.2,,76.1,,68.1,B - Moderate,2/4,0
MSME110292,51.7,,,,51.7,C - Weak,1/4,0
MSME110293,,,65.3,,65.3,B - Moderate,1/4,0
MSME110294,,41.4,,,41.4,C - Weak,1/4,1
MSME110295,22.9,,29.8,,26.1,D - High Risk,2/4,0
MSME110296,26.3,28.8,17.2,,24.0,D - High Risk,3/4,1
MSME110297,36.7,36.9,,,36.8,C - Weak,2/4,0
MSME110298,23.0,22.9,,,23.0,D - High Risk,2/4,0
MSME110299,,89.5,82.8,89.0,86.3,A - Strong,3/4,0
MSME110300,,27.6,,,27.6,D - High Risk,1/4,1
MSME110301,,36.0,,,36.0,C - Weak,1/4,0
MSME110302,77.9,90.1,,,83.0,A - Strong,2/4,0
MSME110303,,27.1,26.1,,26.6,D - High Risk,2/4,1
MSME110304,53.0,49.5,31.6,,44.9,C - Weak,3/4,0
MSME110305,46.3,47.9,44.2,,46.0,C - Weak,3/4,0
MSME110306,56.6,71.1,59.4,48.3,60.2,B - Moderate,4/4,1
MSME110307,35.8,38.3,28.1,,33.9,D - High Risk,3/4,0
MSME110308,39.6,,36.1,36.1,37.7,C - Weak,3/4,1
MSME110309,62.0,67.7,52.3,,60.4,B - Moderate,3/4,0
MSME110310,76.2,82.6,64.5,,74.1,B - Moderate,3/4,0
MSME110311,,53.6,64.9,,59.8,B - Moderate,2/4,1
MSME110312,63.7,53.3,,,59.4,B - Moderate,2/4,0
MSME110313,,,,46.2,46.2,C - Weak,1/4,0
MSME110314,88.1,,86.4,,87.3,A - Strong,2/4,0
MSME110315,91.3,88.0,89.4,,89.8,A - Strong,3/4,0
MSME110316,38.2,,45.9,,41.8,C - Weak,2/4,0
MSME110317,16.4,24.0,,,19.6,D - High Risk,2/4,1
MSME110318,66.1,75.9,64.0,,68.1,B - Moderate,3/4,0
MSME110319,42.6,,,,42.6,C - Weak,1/4,0
MSME110320,69.1,83.6,,69.1,74.3,B - Moderate,3/4,0
MSME110321,82.6,86.2,70.8,,79.7,A - Strong,3/4,0
MSME110322,28.8,37.4,,,32.4,D - High Risk,2/4,0
MSME110323,34.2,52.6,,,41.9,C - Weak,2/4,0
MSME110324,,22.3,29.7,,26.3,D - High Risk,2/4,0
MSME110325,,85.7,87.3,,86.6,A - Strong,2/4,0
MSME110326,52.5,57.7,56.5,48.8,54.6,C - Weak,4/4,0
MSME110327,72.2,70.7,77.3,,73.5,B - Moderate,3/4,0
MSME110328,,48.3,,,48.3,C - Weak,1/4,0
MSME110329,80.1,,75.5,92.6,79.9,A - Strong,3/4,0
MSME110330,47.7,43.0,,,45.7,C - Weak,2/4,0
MSME110331,,79.5,73.0,,76.0,A - Strong,2/4,0
MSME110332,39.1,55.2,20.8,,37.5,C - Weak,3/4,0
MSME110333,70.6,78.1,67.8,,71.8,B - Moderate,3/4,0
MSME110334,82.4,83.9,64.3,,76.8,A - Strong,3/4,0
MSME110335,66.1,65.5,66.4,75.9,67.0,B - Moderate,4/4,0
MSME110336,19.7,26.6,,,22.6,D - High Risk,2/4,0
MSME110337,68.5,91.2,,59.9,75.4,A - Strong,3/4,0
MSME110338,37.6,,,,37.6,C - Weak,1/4,0
MSME110339,43.5,52.2,63.9,,52.7,C - Weak,3/4,0
MSME110340,61.2,67.9,69.7,,65.9,B - Moderate,3/4,0
MSME110341,86.1,85.6,67.3,80.1,79.7,A - Strong,4/4,0
MSME110342,,63.7,58.7,,61.0,B - Moderate,2/4,0
MSME110343,44.9,,49.9,69.6,50.2,C - Weak,3/4,0
MSME110344,80.7,74.0,,,77.9,A - Strong,2/4,0
MSME110345,68.0,,76.3,64.8,70.9,B - Moderate,3/4,0
MSME110346,77.5,92.2,75.3,,80.9,A - Strong,3/4,0
MSME110347,87.9,88.9,87.8,,88.1,A - Strong,3/4,0
MSME110348,57.3,,,,57.3,B - Moderate,1/4,0
MSME110349,80.1,,,66.3,77.0,A - Strong,2/4,0
MSME110350,75.9,78.4,,,76.9,A - Strong,2/4,0
MSME110351,59.8,74.9,51.0,,61.1,B - Moderate,3/4,0
MSME110352,,70.7,,,70.7,B - Moderate,1/4,1
MSME110353,,51.4,61.4,,56.9,B - Moderate,2/4,0
MSME110354,43.0,40.3,38.8,,40.9,C - Weak,3/4,0
MSME110355,86.4,90.2,87.8,83.3,87.5,A - Strong,4/4,0
MSME110356,,75.8,,,75.8,A - Strong,1/4,0
MSME110357,64.7,,,54.2,62.4,B - Moderate,2/4,0
MSME110358,24.1,,47.8,,35.0,C - Weak,2/4,0
MSME110359,,,,63.2,63.2,B - Moderate,1/4,0
MSME110360,52.2,72.6,,,60.7,B - Moderate,2/4,0
MSME110361,,,,,,Unscoreable,0/4,0
MSME110362,23.5,38.6,,,29.8,D - High Risk,2/4,1
MSME110363,,24.4,,,24.4,D - High Risk,1/4,0
MSME110364,36.8,,,,36.8,C - Weak,1/4,0
MSME110365,,32.9,33.2,,33.1,D - High Risk,2/4,1
MSME110366,64.8,65.3,77.8,53.3,67.7,B - Moderate,4/4,0
MSME110367,44.3,44.9,,,44.5,C - Weak,2/4,0
MSME110368,80.6,92.3,68.2,,79.7,A - Strong,3/4,0
MSME110369,,,50.3,48.1,49.7,C - Weak,2/4,0
MSME110370,,28.1,,,28.1,D - High Risk,1/4,0
MSME110371,63.9,69.2,73.8,89.4,70.7,B - Moderate,4/4,0
MSME110372,,87.3,,85.1,86.7,A - Strong,2/4,0
MSME110373,35.2,,,46.8,37.8,C - Weak,2/4,0
MSME110374,68.6,,,79.2,71.0,B - Moderate,2/4,0
MSME110375,67.3,,66.7,,67.0,B - Moderate,2/4,0
MSME110376,20.6,38.4,,,28.0,D - High Risk,2/4,1
MSME110377,24.7,40.5,33.8,,32.1,D - High Risk,3/4,0
MSME110378,88.5,90.3,75.5,,84.7,A - Strong,3/4,0
MSME110379,81.4,89.1,80.9,,83.4,A - Strong,3/4,0
MSME110380,83.7,87.4,90.3,93.9,87.6,A - Strong,4/4,0
MSME110381,64.0,52.4,49.9,,56.1,B - Moderate,3/4,0
MSME110382,61.7,79.8,,,69.2,B - Moderate,2/4,0
MSME110383,89.8,91.3,82.7,86.1,87.7,A - Strong,4/4,0
MSME110384,,40.1,,,40.1,C - Weak,1/4,0
MSME110385,,79.5,84.5,69.2,80.2,A - Strong,3/4,0
MSME110386,92.2,88.9,,93.7,91.2,A - Strong,3/4,0
MSME110387,39.4,,39.0,,39.2,C - Weak,2/4,0
MSME110388,,62.9,60.6,61.6,61.6,B - Moderate,3/4,0
MSME110389,54.2,49.8,,,52.4,C - Weak,2/4,0
MSME110390,24.7,40.1,24.2,24.9,28.4,D - High Risk,4/4,0
MSME110391,89.3,93.4,93.4,90.4,91.7,A - Strong,4/4,0
MSME110392,76.1,76.1,69.3,,73.8,B - Moderate,3/4,0
MSME110393,,25.0,16.7,,20.5,D - High Risk,2/4,0
MSME110394,81.2,83.3,74.3,,79.5,A - Strong,3/4,0
MSME110395,,70.1,,,70.1,B - Moderate,1/4,0
MSME110396,30.9,30.2,,,30.6,D - High Risk,2/4,0
MSME110397,52.6,61.3,51.2,,54.6,C - Weak,3/4,0
MSME110398,45.4,65.4,,,53.7,C - Weak,2/4,0
MSME110399,86.3,81.7,89.3,88.1,86.2,A - Strong,4/4,0
MSME110400,46.0,,57.6,43.2,50.3,C - Weak,3/4,0
MSME110401,33.9,46.8,,22.7,36.9,C - Weak,3/4,1
MSME110402,,64.3,68.3,,66.5,B - Moderate,2/4,0
MSME110403,89.4,89.9,88.5,,89.2,A - Strong,3/4,0
MSME110404,72.2,87.9,75.6,,77.7,A - Strong,3/4,0
MSME110405,28.0,53.4,46.6,36.4,40.8,C - Weak,4/4,0
MSME110406,53.5,58.7,,,55.7,B - Moderate,2/4,1
MSME110407,53.9,,,72.5,58.0,B - Moderate,2/4,0
MSME110408,50.1,,63.9,,56.5,B - Moderate,2/4,0
MSME110409,80.4,77.8,,,79.3,A - Strong,2/4,0
MSME110410,70.0,63.0,73.0,,69.1,B - Moderate,3/4,0
MSME110411,,37.2,43.6,,40.7,C - Weak,2/4,1
MSME110412,44.4,44.3,,,44.4,C - Weak,2/4,0
MSME110413,84.1,91.4,69.8,,81.4,A - Strong,3/4,0
MSME110414,,73.0,,,73.0,B - Moderate,1/4,0
MSME110415,87.9,86.0,,86.6,87.0,A - Strong,3/4,0
MSME110416,81.3,85.0,,,82.8,A - Strong,2/4,0
MSME110417,40.3,37.6,,,39.2,C - Weak,2/4,1
MSME110418,,55.7,,,55.7,B - Moderate,1/4,0
MSME110419,86.0,89.6,,,87.5,A - Strong,2/4,0
MSME110420,,29.7,21.1,,25.0,D - High Risk,2/4,0
MSME110421,26.2,36.8,,,30.6,D - High Risk,2/4,0
MSME110422,,49.7,,,49.7,C - Weak,1/4,0
MSME110423,76.5,82.9,,,79.2,A - Strong,2/4,0
MSME110424,,59.1,45.6,,51.7,C - Weak,2/4,0
MSME110425,,42.2,,33.6,39.7,C - Weak,2/4,0
MSME110426,22.7,24.0,37.1,,27.9,D - High Risk,3/4,0
MSME110427,22.5,37.7,,25.6,28.4,D - High Risk,3/4,0
MSME110428,88.0,93.5,,,90.3,A - Strong,2/4,0
MSME110429,,31.3,,,31.3,D - High Risk,1/4,1
MSME110430,83.3,94.2,,,87.8,A - Strong,2/4,0
MSME110431,90.2,89.9,,,90.1,A - Strong,2/4,0
MSME110432,62.6,52.5,72.2,,63.0,B - Moderate,3/4,0
MSME110433,79.6,85.5,,,82.1,A - Strong,2/4,0
MSME110434,,55.5,,20.1,45.4,C - Weak,2/4,0
MSME110435,,65.0,,,65.0,B - Moderate,1/4,0
MSME110436,46.6,53.9,,,49.6,C - Weak,2/4,0
MSME110437,73.8,71.4,64.1,63.9,69.3,B - Moderate,4/4,0
MSME110438,43.2,41.0,42.3,,42.3,C - Weak,3/4,0
MSME110439,,41.0,51.6,,46.8,C - Weak,2/4,0
MSME110440,,25.9,24.0,,24.9,D - High Risk,2/4,0
MSME110441,,31.9,,,31.9,D - High Risk,1/4,0
MSME110442,,,80.1,79.8,80.0,A - Strong,2/4,0
