enterprise_id,period,upi_monthly_txn_count,upi_avg_inflow_inr,aa_trade_payable_days,aa_cash_flow_ratio,default_flag
MSME110670,T-90,13.8,29660.13,,,0
MSME110670,T-60,13.65,30560.23,,,0
MSME110670,T-30,15.08,28473.13,,,0
MSME110671,T-90,,,84.66,0.13,0
MSME110671,T-60,,,84.0,0.13,0
MSME110671,T-30,,,78.94,0.12,0
MSME110672,T-90,7.16,23003.28,58.25,0.7,0
MSME110672,T-60,6.9,25855.31,50.93,0.63,0
MSME110672,T-30,7.17,23856.45,49.97,0.67,0
MSME110673,T-90,45.32,144849.18,89.64,0.67,0
MSME110673,T-60,47.62,143365.87,89.65,0.61,0
MSME110673,T-30,49.98,144959.16,85.09,0.63,0
MSME110674,T-90,583.56,1834548.38,68.34,0.01,0
MSME110674,T-60,551.38,1776142.49,80.44,0.01,0
MSME110674,T-30,576.56,1719186.06,84.99,0.01,0
MSME110675,T-90,24.24,45897.14,,,0
MSME110675,T-60,25.52,45625.35,,,0
MSME110675,T-30,26.39,50458.39,,,0
MSME110676,T-90,13.62,32075.77,,,0
MSME110676,T-60,12.8,32399.87,,,0
MSME110676,T-30,12.94,36223.2,,,0
MSME110677,T-90,,,33.79,1.47,0
MSME110677,T-60,,,32.79,1.46,0
MSME110677,T-30,,,37.38,1.63,0
MSME110678,T-90,7.09,10612.44,77.75,1.5,0
MSME110678,T-60,6.71,10933.74,74.87,1.51,0
MSME110678,T-30,6.61,9755.4,70.6,1.45,0
MSME110679,T-90,10.19,17493.79,97.66,0.41,0
MSME110679,T-60,10.09,16902.44,96.98,0.42,0
MSME110679,T-30,10.91,16435.92,89.59,0.47,0
MSME110680,T-90,11.37,36686.62,56.07,1.34,0
MSME110680,T-60,13.04,35802.88,55.1,1.27,0
MSME110680,T-30,13.39,37483.33,51.27,1.33,0
MSME110681,T-90,13.64,33569.86,58.28,0.8,0
MSME110681,T-60,13.88,33196.59,59.03,0.84,0
MSME110681,T-30,13.74,34147.36,59.93,0.88,0
MSME110682,T-90,,,,,0
MSME110682,T-60,,,,,0
MSME110682,T-30,,,,,0
MSME110683,T-90,,,,,0
MSME110683,T-60,,,,,0
MSME110683,T-30,,,,,0
MSME110684,T-90,,,42.62,0.47,0
MSME110684,T-60,,,43.86,0.46,0
MSME110684,T-30,,,42.1,0.47,0
MSME110685,T-90,6.88,30757.28,,,0
MSME110685,T-60,7.09,32796.0,,,0
MSME110685,T-30,7.4,32055.04,,,0
MSME110686,T-90,87.18,213554.08,43.73,0.85,0
MSME110686,T-60,87.0,226481.07,47.98,0.77,0
MSME110686,T-30,87.93,206862.29,48.95,0.79,0
MSME110687,T-90,,,54.57,1.15,0
MSME110687,T-60,,,55.96,1.15,0
MSME110687,T-30,,,54.18,1.18,0
MSME110688,T-90,20.11,29692.84,59.15,0.36,0
MSME110688,T-60,20.5,30871.96,65.5,0.4,0
MSME110688,T-30,21.31,33617.99,58.3,0.38,0
MSME110689,T-90,,,51.85,0.0,0
MSME110689,T-60,,,56.31,0.0,0
MSME110689,T-30,,,54.12,0.0,0
MSME110690,T-90,,,60.09,1.28,0
MSME110690,T-60,,,54.88,1.29,0
MSME110690,T-30,,,55.5,1.31,0
MSME110691,T-90,9.76,39255.64,,,0
MSME110691,T-60,10.55,35893.83,,,0
MSME110691,T-30,9.74,35055.76,,,0
MSME110692,T-90,4.06,22403.04,,,0
MSME110692,T-60,4.3,25936.56,,,0
MSME110692,T-30,4.51,25533.39,,,0
MSME110693,T-90,7.09,23752.2,,,0
MSME110693,T-60,6.54,24203.1,,,0
MSME110693,T-30,6.66,23655.18,,,0
MSME110694,T-90,43.73,69026.76,,,0
MSME110694,T-60,49.29,76466.79,,,0
MSME110694,T-30,52.28,77873.89,,,0
MSME110695,T-90,3.08,16267.84,,,0
MSME110695,T-60,3.03,16866.7,,,0
MSME110695,T-30,3.06,17386.36,,,0
MSME110696,T-90,12.98,20283.46,,,1
MSME110696,T-60,12.16,19929.34,,,1
MSME110696,T-30,12.09,19721.15,,,1
MSME110697,T-90,8.94,33000.03,69.01,0.95,0
MSME110697,T-60,9.46,36117.52,59.22,0.96,0
MSME110697,T-30,9.82,39459.13,72.52,0.99,0
MSME110698,T-90,,,121.02,0.49,0
MSME110698,T-60,,,121.65,0.51,0
MSME110698,T-30,,,101.67,0.5,0
MSME110699,T-90,60.3,109555.97,89.64,1.04,0
MSME110699,T-60,59.08,109518.57,98.47,1.04,0
MSME110699,T-30,61.97,113904.81,95.62,1.07,0
MSME110700,T-90,26.3,69816.58,84.07,0.19,1
MSME110700,T-60,24.52,66698.69,82.57,0.17,1
MSME110700,T-30,23.57,67691.46,82.85,0.17,1
MSME110701,T-90,11.39,25428.63,40.91,1.33,0
MSME110701,T-60,10.17,26356.66,37.35,1.39,0
MSME110701,T-30,10.26,28183.95,35.96,1.45,0
MSME110702,T-90,5.93,18165.51,,,0
MSME110702,T-60,6.08,18775.87,,,0
MSME110702,T-30,6.09,20547.73,,,0
MSME110703,T-90,61.51,184219.41,81.02,0.0,0
MSME110703,T-60,59.9,189580.33,77.88,0.0,0
MSME110703,T-30,58.57,190734.29,82.22,0.0,0
MSME110704,T-90,8.97,20683.0,,,0
MSME110704,T-60,9.16,18967.98,,,0
MSME110704,T-30,9.15,20023.31,,,0
MSME110705,T-90,18.23,19755.36,51.92,0.76,0
MSME110705,T-60,17.48,20053.49,55.65,0.79,0
MSME110705,T-30,18.14,20222.75,49.51,0.78,0
MSME110706,T-90,342.6,825861.85,77.6,0.11,0
MSME110706,T-60,338.0,780645.21,73.36,0.11,0
MSME110706,T-30,356.23,879515.3,71.9,0.11,0
MSME110707,T-90,23.69,33616.41,,,0
MSME110707,T-60,26.03,36153.72,,,0
MSME110707,T-30,25.05,34663.58,,,0
MSME110708,T-90,,,,,0
MSME110708,T-60,,,,,0
MSME110708,T-30,,,,,0
MSME110709,T-90,,,,,0
MSME110709,T-60,,,,,0
MSME110709,T-30,,,,,0
MSME110710,T-90,,,,,0
MSME110710,T-60,,,,,0
MSME110710,T-30,,,,,0
MSME110711,T-90,8.71,29333.6,69.93,0.79,0
MSME110711,T-60,8.78,27568.46,78.48,0.78,0
MSME110711,T-30,8.3,28345.51,70.06,0.78,0
MSME110712,T-90,9.07,31354.26,64.24,0.78,0
MSME110712,T-60,9.24,34691.96,67.42,0.78,0
MSME110712,T-30,9.65,35198.53,73.24,0.8,0
MSME110713,T-90,12.53,17320.43,75.06,0.37,0
MSME110713,T-60,12.88,18822.95,80.66,0.4,0
MSME110713,T-30,12.34,18056.44,91.97,0.41,0
MSME110714,T-90,6.75,19120.21,,,1
MSME110714,T-60,7.12,16933.97,,,1
MSME110714,T-30,6.83,16669.06,,,1
MSME110715,T-90,11.31,22041.79,73.88,0.2,0
MSME110715,T-60,11.51,20778.48,76.09,0.2,0
MSME110715,T-30,12.47,19795.34,80.97,0.21,0
MSME110716,T-90,6.64,23683.51,,,0
MSME110716,T-60,6.81,22906.65,,,0
MSME110716,T-30,6.37,23089.48,,,0
MSME110717,T-90,60.45,106312.4,,,0
MSME110717,T-60,58.22,129904.71,,,0
MSME110717,T-30,57.49,130838.36,,,0
MSME110718,T-90,5.15,18463.61,,,1
MSME110718,T-60,4.61,17413.51,,,1
MSME110718,T-30,4.51,16206.85,,,1
MSME110719,T-90,7.99,22812.21,,,0
MSME110719,T-60,8.26,21841.17,,,0
MSME110719,T-30,7.74,21234.0,,,0
MSME110720,T-90,9.11,18289.48,,,0
MSME110720,T-60,9.77,17769.21,,,0
MSME110720,T-30,9.21,17752.66,,,0
MSME110721,T-90,12.22,34563.71,,,0
MSME110721,T-60,13.35,38072.91,,,0
MSME110721,T-30,14.15,35581.02,,,0
MSME110722,T-90,5.2,16239.69,,,0
MSME110722,T-60,5.07,18668.34,,,0
MSME110722,T-30,5.34,18295.66,,,0
MSME110723,T-90,2.05,11877.95,,,0
MSME110723,T-60,2.12,11341.18,,,0
MSME110723,T-30,2.23,11556.94,,,0
MSME110724,T-90,753.74,1770293.03,59.17,1.76,0
MSME110724,T-60,714.41,1930770.94,60.78,1.84,0
MSME110724,T-30,785.88,1812168.45,47.3,1.79,0
MSME110725,T-90,9.81,27663.2,,,0
MSME110725,T-60,10.22,29741.1,,,0
MSME110725,T-30,10.42,32857.38,,,0
MSME110726,T-90,93.71,254694.01,,,0
MSME110726,T-60,91.24,241842.37,,,0
MSME110726,T-30,88.14,266154.86,,,0
MSME110727,T-90,7.16,24609.76,,,0
MSME110727,T-60,6.99,23940.41,,,0
MSME110727,T-30,7.37,24784.97,,,0
MSME110728,T-90,,,,,0
MSME110728,T-60,,,,,0
MSME110728,T-30,,,,,0
MSME110729,T-90,27.68,94720.07,,,1
MSME110729,T-60,26.22,96201.69,,,1
MSME110729,T-30,24.55,83001.38,,,1
MSME110730,T-90,9.08,21196.22,,,0
MSME110730,T-60,9.46,20901.75,,,0
MSME110730,T-30,9.39,21515.4,,,0
MSME110731,T-90,12.29,21296.41,85.0,0.51,0
MSME110731,T-60,11.99,22310.9,88.53,0.54,0
MSME110731,T-30,11.33,20435.93,88.43,0.52,0
MSME110732,T-90,,,65.71,0.73,0
MSME110732,T-60,,,64.89,0.77,0
MSME110732,T-30,,,58.76,0.77,0
MSME110733,T-90,762.63,1857622.24,57.83,1.28,0
MSME110733,T-60,707.42,1933840.86,57.02,1.26,0
MSME110733,T-30,718.87,2052848.6,50.74,1.34,0
MSME110734,T-90,14.82,34213.43,,,0
MSME110734,T-60,14.88,37018.02,,,0
MSME110734,T-30,16.07,33764.73,,,0
MSME110735,T-90,,,,,0
MSME110735,T-60,,,,,0
MSME110735,T-30,,,,,0
MSME110736,T-90,,,,,0
MSME110736,T-60,,,,,0
MSME110736,T-30,,,,,0
MSME110737,T-90,13.93,17635.13,86.46,0.71,0
MSME110737,T-60,14.91,18701.07,75.23,0.77,0
MSME110737,T-30,14.48,18672.44,83.03,0.75,0
MSME110738,T-90,,,37.53,1.83,0
MSME110738,T-60,,,38.67,1.82,0
MSME110738,T-30,,,38.95,1.85,0
MSME110739,T-90,9.14,29652.98,46.88,0.85,1
MSME110739,T-60,8.35,31264.24,52.62,0.78,1
MSME110739,T-30,7.84,31182.45,53.95,0.76,1
MSME110740,T-90,,,36.81,2.16,0
MSME110740,T-60,,,34.73,2.04,0
MSME110740,T-30,,,39.01,2.06,0
MSME110741,T-90,47.61,83213.12,,,0
MSME110741,T-60,55.18,90501.72,,,0
MSME110741,T-30,53.86,86889.82,,,0
MSME110742,T-90,,,93.71,0.0,0
MSME110742,T-60,,,91.01,0.0,0
MSME110742,T-30,,,86.36,0.0,0
MSME110743,T-90,76.26,279559.43,66.24,0.9,0
MSME110743,T-60,78.61,323516.06,68.23,0.94,0
MSME110743,T-30,82.98,315863.91,68.02,0.98,0
MSME110744,T-90,67.69,129288.14,93.82,0.72,0
MSME110744,T-60,73.53,131079.52,97.77,0.68,0
MSME110744,T-30,69.27,133248.04,96.0,0.73,0
MSME110745,T-90,10.95,22589.31,71.33,0.09,0
MSME110745,T-60,11.26,23342.38,72.54,0.09,0
MSME110745,T-30,11.92,23102.76,69.81,0.09,0
MSME110746,T-90,9.02,24792.46,40.64,1.74,0
MSME110746,T-60,9.33,25155.48,39.35,1.65,0
MSME110746,T-30,9.84,25804.35,38.53,1.71,0
MSME110747,T-90,,,,,0
MSME110747,T-60,,,,,0
MSME110747,T-30,,,,,0
MSME110748,T-90,10.24,25872.46,,,0
MSME110748,T-60,10.5,25225.6,,,0
MSME110748,T-30,11.51,25977.59,,,0
MSME110749,T-90,12.51,45750.62,44.34,1.26,0
MSME110749,T-60,12.05,46568.62,48.1,1.32,0
MSME110749,T-30,12.43,48917.0,43.28,1.26,0
MSME110750,T-90,8.83,14893.16,89.72,0.03,0
MSME110750,T-60,9.09,15617.48,85.32,0.03,0
MSME110750,T-30,8.65,18089.92,91.68,0.03,0
MSME110751,T-90,13.1,22116.52,,,0
MSME110751,T-60,14.41,22300.31,,,0
MSME110751,T-30,13.51,23064.32,,,0
MSME110752,T-90,,,55.74,1.35,0
MSME110752,T-60,,,53.26,1.35,0
MSME110752,T-30,,,54.23,1.31,0
MSME110753,T-90,9.0,22527.59,,,0
MSME110753,T-60,9.63,22660.09,,,0
MSME110753,T-30,9.79,24247.77,,,0
MSME110754,T-90,,,53.46,0.18,0
MSME110754,T-60,,,55.45,0.18,0
MSME110754,T-30,,,56.42,0.18,0
MSME110755,T-90,19.77,50819.22,37.91,2.19,0
MSME110755,T-60,20.39,48125.31,35.39,2.19,0
MSME110755,T-30,21.52,49113.12,36.44,2.34,0
MSME110756,T-90,66.25,187313.96,68.07,1.24,0
MSME110756,T-60,68.52,180410.52,68.54,1.22,0
MSME110756,T-30,68.75,201686.22,60.76,1.22,0
MSME110757,T-90,12.78,24864.35,60.92,1.67,0
MSME110757,T-60,12.49,27082.87,56.96,1.73,0
MSME110757,T-30,12.31,26765.75,60.01,1.63,0
MSME110758,T-90,,,26.73,2.19,0
MSME110758,T-60,,,30.45,2.12,0
MSME110758,T-30,,,28.09,2.06,0
MSME110759,T-90,51.95,155072.92,96.65,0.51,0
MSME110759,T-60,54.1,150824.12,89.51,0.53,0
MSME110759,T-30,56.0,163236.84,90.53,0.53,0
MSME110760,T-90,15.92,29659.01,,,0
MSME110760,T-60,14.89,31769.08,,,0
MSME110760,T-30,16.34,30592.02,,,0
MSME110761,T-90,42.03,109304.62,88.53,,1
MSME110761,T-60,39.52,116385.81,102.62,,1
MSME110761,T-30,42.63,105976.25,114.82,,1
MSME110762,T-90,3.84,20381.65,,,0
MSME110762,T-60,3.98,20290.62,,,0
MSME110762,T-30,4.06,21324.91,,,0
MSME110763,T-90,,,,,0
MSME110763,T-60,,,,,0
MSME110763,T-30,,,,,0
MSME110764,T-90,,,74.22,1.02,1
MSME110764,T-60,,,86.03,1.0,1
MSME110764,T-30,,,80.61,0.94,1
MSME110765,T-90,6.8,17787.16,108.1,0.04,0
MSME110765,T-60,7.49,17857.77,101.69,0.04,0
MSME110765,T-30,6.83,17836.61,89.09,0.04,0
MSME110766,T-90,4.71,20061.28,,,0
MSME110766,T-60,4.9,19769.68,,,0
MSME110766,T-30,4.76,18755.25,,,0
MSME110767,T-90,,,,,0
MSME110767,T-60,,,,,0
MSME110767,T-30,,,,,0
MSME110768,T-90,,,,,0
MSME110768,T-60,,,,,0
MSME110768,T-30,,,,,0
MSME110769,T-90,88.48,176175.87,63.82,1.33,0
MSME110769,T-60,85.62,163210.19,67.63,1.28,0
MSME110769,T-30,88.84,165860.52,66.21,1.29,0
MSME110770,T-90,,,,,0
MSME110770,T-60,,,,,0
MSME110770,T-30,,,,,0
MSME110771,T-90,6.25,20262.92,,,0
MSME110771,T-60,6.2,20267.91,,,0
MSME110771,T-30,6.06,22123.11,,,0
MSME110772,T-90,12.41,21786.5,,,0
MSME110772,T-60,12.81,22144.69,,,0
MSME110772,T-30,12.87,21552.51,,,0
MSME110773,T-90,11.53,8126.56,,,0
MSME110773,T-60,12.62,9231.19,,,0
MSME110773,T-30,12.13,9064.35,,,0
MSME110774,T-90,4.83,20375.98,52.08,0.28,0
MSME110774,T-60,4.88,20568.22,53.06,0.29,0
MSME110774,T-30,4.93,21664.64,59.2,0.28,0
MSME110775,T-90,5.74,15780.25,,,0
MSME110775,T-60,5.92,16341.1,,,0
MSME110775,T-30,6.14,15553.95,,,0
MSME110776,T-90,107.28,201000.16,46.68,0.91,0
MSME110776,T-60,105.73,213334.18,50.81,0.94,0
MSME110776,T-30,115.02,221265.38,45.83,0.92,0
MSME110777,T-90,2.82,13125.46,,,0
MSME110777,T-60,3.05,13731.87,,,0
MSME110777,T-30,3.33,13878.91,,,0
MSME110778,T-90,100.82,262469.28,51.27,1.28,0
MSME110778,T-60,98.33,303179.35,47.77,1.35,0
MSME110778,T-30,106.53,300329.8,51.8,1.29,0
MSME110779,T-90,10.28,30921.72,,,0
MSME110779,T-60,10.71,31236.87,,,0
MSME110779,T-30,10.58,33180.96,,,0
MSME110780,T-90,15.71,39117.53,,,0
MSME110780,T-60,17.27,38004.18,,,0
MSME110780,T-30,16.96,36830.26,,,0
MSME110781,T-90,81.73,221304.57,,,0
MSME110781,T-60,80.57,213654.21,,,0
MSME110781,T-30,77.4,194081.66,,,0
MSME110782,T-90,7.83,25928.25,,,0
MSME110782,T-60,8.28,27901.29,,,0
MSME110782,T-30,7.7,29334.87,,,0
MSME110783,T-90,,,,,0
MSME110783,T-60,,,,,0
MSME110783,T-30,,,,,0
MSME110784,T-90,500.47,810754.01,83.27,0.87,0
MSME110784,T-60,522.1,830346.23,84.41,0.89,0
MSME110784,T-30,506.96,1008026.62,70.85,0.91,0
MSME110785,T-90,,,65.82,0.0,0
MSME110785,T-60,,,62.97,0.0,0
MSME110785,T-30,,,74.98,0.0,0
MSME110786,T-90,98.11,280769.99,,,0
MSME110786,T-60,94.99,298352.1,,,0
MSME110786,T-30,88.24,307379.95,,,0
MSME110787,T-90,11.85,42088.8,56.96,1.15,0
MSME110787,T-60,12.96,39888.01,54.79,1.15,0
MSME110787,T-30,12.08,39194.37,51.25,1.12,0
MSME110788,T-90,,,,,0
MSME110788,T-60,,,,,0
MSME110788,T-30,,,,,0
MSME110789,T-90,,,,,1
MSME110789,T-60,,,,,1
MSME110789,T-30,,,,,1
MSME110790,T-90,,,12.41,2.68,0
MSME110790,T-60,,,11.72,2.8,0
MSME110790,T-30,,,10.53,2.7,0
MSME110791,T-90,11.84,29334.69,,,0
MSME110791,T-60,12.25,26962.19,,,0
MSME110791,T-30,11.28,26343.68,,,0
MSME110792,T-90,5.64,25174.89,,,0
MSME110792,T-60,6.08,27424.53,,,0
MSME110792,T-30,5.95,26250.88,,,0
MSME110793,T-90,,,79.95,0.25,0
MSME110793,T-60,,,81.36,0.23,0
MSME110793,T-30,,,85.31,0.24,0
MSME110794,T-90,5.87,16006.0,,,0
MSME110794,T-60,6.2,16715.01,,,0
MSME110794,T-30,6.72,16479.58,,,0
MSME110795,T-90,7.96,26890.25,98.45,0.27,0
MSME110795,T-60,8.05,27240.42,105.12,0.29,0
MSME110795,T-30,8.46,29595.15,106.56,0.29,0
MSME110796,T-90,3.92,16808.1,,,1
MSME110796,T-60,3.78,15363.95,,,1
MSME110796,T-30,3.61,14763.05,,,1
MSME110797,T-90,13.09,34416.67,58.32,0.73,0
MSME110797,T-60,14.71,35712.29,58.48,0.72,0
MSME110797,T-30,14.89,35315.95,62.01,0.73,0
MSME110798,T-90,,,,,0
MSME110798,T-60,,,,,0
MSME110798,T-30,,,,,0
MSME110799,T-90,140.13,327706.12,54.53,1.69,0
MSME110799,T-60,139.28,339741.69,58.53,1.64,0
MSME110799,T-30,138.07,347355.49,62.79,1.73,0
MSME110800,T-90,11.9,21416.1,,,0
MSME110800,T-60,12.03,23757.32,,,0
MSME110800,T-30,12.63,23696.31,,,0
MSME110801,T-90,,,61.81,0.69,0
MSME110801,T-60,,,63.16,0.67,0
MSME110801,T-30,,,64.78,0.66,0
MSME110802,T-90,12.05,16299.89,,,1
MSME110802,T-60,11.28,18131.21,,,1
MSME110802,T-30,10.98,15202.41,,,1
MSME110803,T-90,7.81,33927.47,,,0
MSME110803,T-60,7.82,31657.56,,,0
MSME110803,T-30,7.65,33680.13,,,0
MSME110804,T-90,13.41,23610.19,,,0
MSME110804,T-60,13.69,26091.72,,,0
MSME110804,T-30,13.05,25412.14,,,0
MSME110805,T-90,7.36,23644.1,89.9,0.74,0
MSME110805,T-60,6.81,23567.14,87.06,0.86,0
MSME110805,T-30,6.8,24086.54,78.81,0.8,0
MSME110806,T-90,14.75,32441.75,,,0
MSME110806,T-60,16.84,30419.29,,,0
MSME110806,T-30,15.25,32748.06,,,0
MSME110807,T-90,22.97,40883.32,,,0
MSME110807,T-60,24.75,40405.61,,,0
MSME110807,T-30,24.82,41098.5,,,0
MSME110808,T-90,,,,,0
MSME110808,T-60,,,,,0
MSME110808,T-30,,,,,0
MSME110809,T-90,,,,,0
MSME110809,T-60,,,,,0
MSME110809,T-30,,,,,0
MSME110810,T-90,15.71,22788.71,,,0
MSME110810,T-60,14.85,27381.96,,,0
MSME110810,T-30,15.43,27173.95,,,0
MSME110811,T-90,9.24,23233.08,58.75,0.35,0
MSME110811,T-60,9.04,25282.3,60.67,0.34,0
MSME110811,T-30,9.88,26564.78,62.72,0.36,0
MSME110812,T-90,17.54,23270.77,80.07,1.23,0
MSME110812,T-60,17.37,23454.29,79.52,1.24,0
MSME110812,T-30,17.35,24721.18,67.29,1.17,0
MSME110813,T-90,,,50.84,0.41,0
MSME110813,T-60,,,47.83,0.42,0
MSME110813,T-30,,,43.63,0.44,0
MSME110814,T-90,2.07,29023.48,,,0
MSME110814,T-60,2.12,30267.6,,,0
MSME110814,T-30,2.06,30698.82,,,0
MSME110815,T-90,12.93,25520.54,,,0
MSME110815,T-60,12.28,27015.18,,,0
MSME110815,T-30,13.75,26079.33,,,0
MSME110816,T-90,14.48,22166.31,,,1
MSME110816,T-60,14.33,20742.49,,,1
MSME110816,T-30,14.23,19873.02,,,1
MSME110817,T-90,,,,,0
MSME110817,T-60,,,,,0
MSME110817,T-30,,,,,0
MSME110818,T-90,14.96,27399.04,83.67,0.12,0
MSME110818,T-60,16.05,31493.33,77.02,0.12,0
MSME110818,T-30,16.52,30760.52,78.04,0.13,0
MSME110819,T-90,5.88,36305.95,,,0
MSME110819,T-60,6.27,37064.35,,,0
MSME110819,T-30,5.57,38822.44,,,0
MSME110820,T-90,8.85,37252.95,,,0
MSME110820,T-60,9.59,36123.3,,,0
MSME110820,T-30,9.84,40378.0,,,0
MSME110821,T-90,4.8,12539.97,,,1
MSME110821,T-60,4.78,11961.3,,,1
MSME110821,T-30,4.61,11511.79,,,1
MSME110822,T-90,15.65,31779.05,,,1
MSME110822,T-60,15.7,29097.68,,,1
MSME110822,T-30,16.28,28120.51,,,1
MSME110823,T-90,23.09,24987.96,58.88,1.16,0
MSME110823,T-60,21.66,23932.94,57.42,1.22,0
MSME110823,T-30,22.39,28030.26,60.86,1.2,0
MSME110824,T-90,11.91,41283.21,44.79,1.16,0
MSME110824,T-60,12.58,40540.26,42.97,1.17,0
MSME110824,T-30,12.24,37930.66,43.42,1.16,0
MSME110825,T-90,49.32,108054.09,,,1
MSME110825,T-60,45.78,109230.7,,,1
MSME110825,T-30,44.73,103286.11,,,1
MSME110826,T-90,112.25,278352.19,39.92,1.44,0
MSME110826,T-60,126.06,279041.22,37.68,1.36,0
MSME110826,T-30,127.3,276234.98,37.61,1.39,0
MSME110827,T-90,7.51,28636.67,,,0
MSME110827,T-60,7.92,28565.77,,,0
MSME110827,T-30,7.48,27742.03,,,0
MSME110828,T-90,19.57,33690.82,63.74,0.91,0
MSME110828,T-60,20.5,36330.63,55.5,0.95,0
MSME110828,T-30,20.17,38241.29,61.32,0.9,0
MSME110829,T-90,2.94,9832.36,72.24,0.0,0
MSME110829,T-60,3.2,9917.12,85.62,0.0,0
MSME110829,T-30,3.18,9670.36,83.89,0.0,0
MSME110830,T-90,67.88,180052.86,,,0
MSME110830,T-60,72.31,180702.72,,,0
MSME110830,T-30,79.27,185328.71,,,0
MSME110831,T-90,8.04,23339.84,62.22,1.13,0
MSME110831,T-60,7.95,22902.07,57.13,1.16,0
MSME110831,T-30,8.56,25016.46,62.86,1.2,0
MSME110832,T-90,7.88,24552.55,,,0
MSME110832,T-60,8.45,25551.02,,,0
MSME110832,T-30,8.9,27582.64,,,0
MSME110833,T-90,86.92,244031.49,57.13,1.07,0
MSME110833,T-60,84.15,248652.53,50.88,1.0,0
MSME110833,T-30,78.47,239295.49,50.18,0.96,0
MSME110834,T-90,11.26,19472.61,,,0
MSME110834,T-60,11.72,21451.45,,,0
MSME110834,T-30,11.95,21447.61,,,0
MSME110835,T-90,7.8,34642.16,65.16,0.62,0
MSME110835,T-60,8.2,35018.48,67.77,0.68,0
MSME110835,T-30,8.9,34282.65,64.74,0.68,0
MSME110836,T-90,4.94,16547.29,,,0
MSME110836,T-60,5.37,17256.32,,,0
MSME110836,T-30,5.0,18592.72,,,0
MSME110837,T-90,,,27.14,1.49,0
MSME110837,T-60,,,23.55,1.37,0
MSME110837,T-30,,,25.17,1.44,0
MSME110838,T-90,7.14,25326.61,83.56,0.56,0
MSME110838,T-60,7.25,25294.15,83.89,0.58,0
MSME110838,T-30,7.39,26915.7,77.38,0.61,0
MSME110839,T-90,,,49.04,0.79,0
MSME110839,T-60,,,46.46,0.84,0
MSME110839,T-30,,,44.21,0.75,0
MSME110840,T-90,7.12,27325.4,77.66,0.42,0
MSME110840,T-60,7.42,28319.74,76.4,0.42,0
MSME110840,T-30,7.57,29230.12,85.03,0.43,0
MSME110841,T-90,,,79.55,0.19,0
MSME110841,T-60,,,81.37,0.2,0
MSME110841,T-30,,,75.72,0.2,0
MSME110842,T-90,11.53,25529.95,87.16,0.85,0
MSME110842,T-60,12.23,27181.27,90.05,0.88,0
MSME110842,T-30,13.96,28375.71,87.97,0.97,0
MSME110843,T-90,,,16.44,1.34,0
MSME110843,T-60,,,18.5,1.38,0
MSME110843,T-30,,,18.16,1.42,0
MSME110844,T-90,13.37,24127.75,110.4,0.59,1
MSME110844,T-60,13.12,24646.56,111.57,0.54,1
MSME110844,T-30,12.31,24482.9,111.28,0.55,1
MSME110845,T-90,,,51.9,0.67,0
MSME110845,T-60,,,54.11,0.68,0
MSME110845,T-30,,,52.99,0.71,0
MSME110846,T-90,46.18,103589.22,,,0
MSME110846,T-60,45.3,108411.82,,,0
MSME110846,T-30,46.33,104734.81,,,0
MSME110847,T-90,2.98,13040.22,,,0
MSME110847,T-60,3.01,14547.82,,,0
MSME110847,T-30,3.15,13754.62,,,0
MSME110848,T-90,31.36,89259.53,,,0
MSME110848,T-60,31.93,91587.22,,,0
MSME110848,T-30,33.9,95676.74,,,0
MSME110849,T-90,20.13,30903.9,43.22,0.82,0
MSME110849,T-60,19.91,33311.95,46.94,0.78,0
MSME110849,T-30,19.01,34988.32,47.36,0.77,0
MSME110850,T-90,9.26,24232.74,,,1
MSME110850,T-60,9.09,23199.61,,,1
MSME110850,T-30,8.57,21398.47,,,1
MSME110851,T-90,9.19,21632.03,,,0
MSME110851,T-60,9.29,21709.99,,,0
MSME110851,T-30,8.56,21596.0,,,0
MSME110852,T-90,3.1,12812.41,,,0
MSME110852,T-60,3.23,12450.39,,,0
MSME110852,T-30,3.11,13601.97,,,0
MSME110853,T-90,84.21,178124.07,67.42,1.02,0
MSME110853,T-60,82.45,198391.57,69.69,1.07,0
MSME110853,T-30,83.51,203264.13,67.71,1.12,0
MSME110854,T-90,54.69,137195.39,63.73,0.72,0
MSME110854,T-60,61.53,158193.73,60.65,0.74,0
MSME110854,T-30,53.84,174183.54,56.91,0.75,0
MSME110855,T-90,17.74,33627.58,43.28,0.84,0
MSME110855,T-60,18.04,30137.42,48.28,0.91,0
MSME110855,T-30,18.69,29083.55,45.83,1.02,0
MSME110856,T-90,4.93,19681.49,,,0
MSME110856,T-60,4.95,23058.08,,,0
MSME110856,T-30,4.94,19751.51,,,0
MSME110857,T-90,50.37,140057.8,74.82,0.49,1
MSME110857,T-60,51.66,148799.39,81.76,0.48,1
MSME110857,T-30,48.62,130961.27,80.69,0.45,1
MSME110858,T-90,,,52.9,0.89,0
MSME110858,T-60,,,54.75,0.93,0
MSME110858,T-30,,,58.24,0.91,0
MSME110859,T-90,7.86,17488.83,83.07,0.0,1
MSME110859,T-60,7.71,16405.7,72.76,0.0,1
MSME110859,T-30,7.41,16462.52,79.85,0.0,1
MSME110860,T-90,7.11,20730.68,70.42,0.6,0
MSME110860,T-60,6.42,21774.92,69.16,0.62,0
MSME110860,T-30,6.83,22727.84,70.36,0.62,0
